FIPS,State,County,Diabetes_Percentage_2008,Diabetes_Percentage_2013,Obesity_Percentage_2012,Obesity_Percentage_2017,Recreation_Facilities_2011,Recreation_Facilities_2016,Recreation_Facilities_per_1000_2011,Recreation_Facilities_per_1000_2016,Recreation_Facilities_Percent_Change_2011_16,Recreation_Facilities_Per_1000_Pop_Percent_Change_2011_16
1131,AL,Wilcox,17.1,19.3,33.0,36.3,0,0,0.0,0.0,0.0,0.0
1133,AL,Winston,10.0,13.2,33.0,36.3,0,2,0.0,0.083727551,,
2013,AK,Aleutians East,5.5,7.6,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2016,AK,Aleutians West,5.9,6.2,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2020,AK,Anchorage,7.0,7.0,25.7,34.2,35,44,0.118127112,0.147960831,25.714285714,25.255607139
2050,AK,Bethel,5.5,5.8,25.7,34.2,0,1,0.0,0.0556174,,
2060,AK,Bristol Bay,6.8,8.5,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2068,AK,Denali,6.0,5.8,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2070,AK,Dillingham,7.8,7.2,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2090,AK,Fairbanks North Star,5.2,5.5,25.7,34.2,7,12,0.071329583,0.119281923,71.428571429,67.22643969
2100,AK,Haines,6.6,7.9,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2105,AK,Hoonah-Angoon,,7.3,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2110,AK,Juneau,5.3,5.9,25.7,34.2,6,8,0.186555562,0.246875482,33.333333333,32.333487631
2122,AK,Kenai Peninsula,6.3,7.2,25.7,34.2,9,8,0.159846547,0.136651692,-11.111111111,-14.510701536
2130,AK,Ketchikan Gateway,7.2,8.9,25.7,34.2,5,3,0.366461448,0.218547388,-40.0,-40.362788665
2150,AK,Kodiak Island,6.2,6.6,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2164,AK,Lake and Peninsula,7.2,7.4,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2170,AK,Matanuska-Susitna,5.8,8.2,25.7,34.2,7,7,0.0763184,0.067228182,0.0,-11.910913055
2180,AK,Nome,7.1,6.0,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2185,AK,North Slope,7.1,6.5,25.7,34.2,1,1,0.104723008,0.103252452,0.0,-1.404233351
2188,AK,Northwest Arctic,6.6,6.5,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2195,AK,Petersburg,,7.1,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2198,AK,Prince of Wales-Hyder,,7.3,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2220,AK,Sitka,6.8,6.7,25.7,34.2,2,2,0.225022502,0.22810219,0.0,1.368613139
2230,AK,Skagway,,6.4,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2240,AK,Southeast Fairbanks,6.3,6.9,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2261,AK,Valdez-Cordova,6.2,7.4,25.7,34.2,2,2,0.205296654,0.214132762,0.0,4.304068522
2270,AK,Wade Hampton,6.4,4.6,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2275,AK,Wrangell,,8.9,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2282,AK,Yakutat,7.3,7.9,25.7,34.2,0,0,0.0,0.0,0.0,0.0
2290,AK,Yukon-Koyukuk,6.9,8.3,25.7,34.2,0,0,0.0,0.0,0.0,0.0
4001,AZ,Apache,13.6,14.4,26.0,29.5,0,0,0.0,0.0,0.0,0.0
4003,AZ,Cochise,8.4,10.3,26.0,29.5,11,6,0.082736627,0.0478641,-45.454545455,-42.148879002
4005,AZ,Coconino,7.1,7.6,26.0,29.5,8,12,0.059621,0.085665946,50.0,43.684278157
4007,AZ,Gila,10.9,11.2,26.0,29.5,5,2,0.093594399,0.0375256,-60.0,-59.906186089
4009,AZ,Graham,9.1,10.3,26.0,29.5,3,2,0.080810258,0.0529563,-33.333333333,-34.468363033
4011,AZ,Greenlee,8.2,10.7,26.0,29.5,0,0,0.0,0.0,0.0,0.0
4012,AZ,La Paz,12.0,14.8,26.0,29.5,0,0,0.0,0.0,0.0,0.0
4013,AZ,Maricopa,7.4,9.0,26.0,29.5,279,367,0.072099991,0.086691896,31.541218638,20.238428631
4015,AZ,Mohave,11.1,12.8,26.0,29.5,15,13,0.073988941,0.063295762,-13.333333333,-14.452402399
4017,AZ,Navajo,12.9,13.1,26.0,29.5,3,4,0.0279023,0.0369269,33.333333333,32.34369134
4019,AZ,Pima,7.8,8.8,26.0,29.5,101,116,0.102299511,0.114565751,14.851485149,11.990517445
4021,AZ,Pinal,8.4,12.3,26.0,29.5,9,13,0.0237953,0.0313166,44.444444444,31.608456559
4023,AZ,Santa Cruz,6.3,8.0,26.0,29.5,1,2,0.0210018,0.0434075,100.0,106.68475312
4025,AZ,Yavapai,8.0,10.5,26.0,29.5,21,24,0.099581284,0.106969509,14.285714286,7.41929055
4027,AZ,Yuma,10.0,12.6,26.0,29.5,8,12,0.0394904,0.0584047,50.0,47.895971537
5001,AR,Arkansas,12.6,12.9,34.5,35.0,1,1,0.052997,0.0548998,0.0,3.590447433
5003,AR,Ashley,11.3,14.5,34.5,35.0,0,2,0.0,0.097570495,,
5005,AR,Baxter,11.8,16.0,34.5,35.0,4,3,0.096756247,0.072912869,-25.0,-24.642726941
5007,AR,Benton,7.8,9.6,34.5,35.0,25,23,0.109252842,0.088904694,-8.0,-18.624822191
5009,AR,Boone,10.1,12.4,34.5,35.0,1,0,0.0269811,0.0,-100.0,-100.0
5011,AR,Bradley,12.2,13.1,34.5,35.0,1,1,0.087527352,0.091082977,0.0,4.062300756
5013,AR,Calhoun,12.6,13.7,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5015,AR,Carroll,10.9,13.0,34.5,35.0,2,0,0.072865054,0.0,-100.0,-100.0
5017,AR,Chicot,14.7,15.2,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5019,AR,Clark,10.1,11.6,34.5,35.0,2,2,0.08726765,0.088691796,0.0,1.631929047
5021,AR,Clay,12.0,11.1,34.5,35.0,1,1,0.063004032,0.066414292,0.0,5.412764827
5023,AR,Cleburne,11.9,13.5,34.5,35.0,1,0,0.038625,0.0,-100.0,-100.0
5025,AR,Cleveland,11.8,13.0,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5027,AR,Columbia,12.0,12.9,34.5,35.0,4,2,0.162061421,0.083392403,-50.0,-48.542717758
5029,AR,Conway,10.4,13.7,34.5,35.0,2,1,0.094719394,0.0478583,-50.0,-49.473558268
5031,AR,Craighead,10.1,13.1,34.5,35.0,9,6,0.091547147,0.056721,-33.333333333,-38.041803348
5033,AR,Crawford,8.2,11.4,34.5,35.0,4,6,0.064725966,0.096371609,50.0,48.891726497
5035,AR,Crittenden,13.8,15.8,34.5,35.0,2,2,0.0396008,0.0405515,0.0,2.400648824
5037,AR,Cross,12.3,13.6,34.5,35.0,2,2,0.112384806,0.11739156,0.0,4.455009685
5039,AR,Dallas,13.6,14.4,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5041,AR,Desha,13.3,15.1,34.5,35.0,1,0,0.078573112,0.0,-100.0,-100.0
5043,AR,Drew,10.6,13.6,34.5,35.0,1,0,0.0534045,0.0,-100.0,-100.0
5045,AR,Faulkner,9.3,11.2,34.5,35.0,12,7,0.103249787,0.057338,-41.666666667,-44.466674312
5047,AR,Franklin,10.9,13.8,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5049,AR,Fulton,11.4,15.6,34.5,35.0,0,1,0.0,0.083063377,,
5051,AR,Garland,10.2,14.5,34.5,35.0,7,4,0.072288659,0.0407203,-42.857142857,-43.669804557
5053,AR,Grant,9.4,11.1,34.5,35.0,0,1,0.0,0.0552669,,
5055,AR,Greene,9.6,12.9,34.5,35.0,4,3,0.093565063,0.06709158,-25.0,-28.294196578
5057,AR,Hempstead,13.0,13.5,34.5,35.0,3,0,0.133392619,0.0,-100.0,-100.0
5059,AR,Hot Spring,10.7,12.2,34.5,35.0,1,2,0.030185,0.0597979,100.0,98.104407104
5061,AR,Howard,11.8,13.4,34.5,35.0,1,1,0.072353665,0.074415836,0.0,2.850126507
5063,AR,Independence,10.1,13.1,34.5,35.0,2,4,0.05428,0.107834151,100.0,98.662856527
5065,AR,Izard,9.8,15.5,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5067,AR,Jackson,11.4,12.9,34.5,35.0,2,0,0.111831805,0.0,-100.0,-100.0
5069,AR,Jefferson,12.5,15.4,34.5,35.0,2,1,0.026313,0.0142163,-50.0,-45.97253419
5071,AR,Johnson,9.9,12.5,34.5,35.0,1,1,0.039,0.0381316,0.0,-2.226882745
5073,AR,Lafayette,13.5,15.3,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5075,AR,Lawrence,11.2,13.2,34.5,35.0,0,1,0.0,0.0600998,,
5077,AR,Lee,12.7,13.1,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5079,AR,Lincoln,10.4,12.3,34.5,35.0,1,1,0.069754464,0.072411296,0.0,3.808834178
5081,AR,Little River,11.9,12.9,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5083,AR,Logan,9.6,13.8,34.5,35.0,1,0,0.0449863,0.0,-100.0,-100.0
5085,AR,Lonoke,10.9,13.1,34.5,35.0,2,3,0.0287944,0.0418078,50.0,45.194197082
5087,AR,Madison,9.8,11.8,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5089,AR,Marion,11.8,12.2,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5091,AR,Miller,13.8,12.3,34.5,35.0,3,3,0.068569861,0.068377627,0.0,-0.28034827
5093,AR,Mississippi,12.6,15.9,34.5,35.0,2,5,0.0434679,0.116590883,150.0,168.223154949
5095,AR,Monroe,13.3,17.2,34.5,35.0,0,1,0.0,0.138217001,,
5097,AR,Montgomery,10.9,14.3,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5099,AR,Nevada,13.2,13.9,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5101,AR,Newton,12.7,12.8,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5103,AR,Ouachita,13.4,14.8,34.5,35.0,3,3,0.116604478,0.12490112,0.0,7.115200466
5105,AR,Perry,10.0,12.2,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5107,AR,Phillips,13.8,16.7,34.5,35.0,1,2,0.0467181,0.104986877,100.0,124.724409449
5109,AR,Pike,11.0,12.4,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5111,AR,Poinsett,11.9,13.8,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5113,AR,Polk,10.7,13.9,34.5,35.0,1,2,0.0486523,0.099299935,100.0,104.101087334
5115,AR,Pope,9.6,11.2,34.5,35.0,6,6,0.095764037,0.093967299,0.0,-1.876213744
5117,AR,Prairie,11.1,14.3,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5119,AR,Pulaski,10.0,12.0,34.5,35.0,49,45,0.126720096,0.114306906,-8.163265306,-9.795754553
5121,AR,Randolph,11.4,12.7,34.5,35.0,2,2,0.111296605,0.114889706,0.0,3.228400735
5123,AR,St. Francis,12.9,16.4,34.5,35.0,0,1,0.0,0.038017,,
5125,AR,Saline,9.6,11.8,34.5,35.0,9,12,0.082185026,0.102060777,33.333333333,24.184151662
5127,AR,Scott,10.9,11.4,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5129,AR,Searcy,12.5,13.4,34.5,35.0,0,0,0.0,0.0,0.0,0.0
5131,AR,Sebastian,10.1,12.9,34.5,35.0,15,13,0.118179096,0.101907233,-13.333333333,-13.768816909
5133,AR,Sevier,12.1,12.2,34.5,35.0,1,1,0.0582242,0.0589797,0.0,1.297552344
5135,AR,Sharp,11.2,15.2,34.5,35.0,1,1,0.0579072,0.0583499,0.0,0.764383242
5137,AR,Stone,11.0,12.7,34.5,35.0,0,1,0.0,0.08,,
5139,AR,Union,11.1,13.5,34.5,35.0,2,1,0.0483244,0.0250834,-50.0,-48.093661424
5141,AR,Van Buren,11.1,12.9,34.5,35.0,1,1,0.0581463,0.0601612,0.0,3.465286969
5143,AR,Washington,7.8,9.1,34.5,35.0,24,24,0.115532364,0.105448155,0.0,-8.728471002
5145,AR,White,8.8,10.1,34.5,35.0,10,7,0.12819691,0.08878967,-30.0,-30.739617951
5147,AR,Woodruff,12.2,14.7,34.5,35.0,0,1,0.0,0.150988978,,
5149,AR,Yell,11.7,12.9,34.5,35.0,0,0,0.0,0.0,0.0,0.0
6001,CA,Alameda,7.6,8.5,25.0,25.1,145,156,0.094634239,0.094360394,7.586206897,-0.289371874
6003,CA,Alpine,8.4,10.3,25.0,25.1,0,0,0.0,0.0,0.0,0.0
6005,CA,Amador,9.3,10.2,25.0,25.1,4,4,0.106555849,0.106743522,0.0,0.176126811
6007,CA,Butte,8.3,10.2,25.0,25.1,16,22,0.072726281,0.097119523,37.5,33.541165434
6009,CA,Calaveras,7.3,10.0,25.0,25.1,5,4,0.110710095,0.088270992,-20.0,-20.268343816
6011,CA,Colusa,7.6,9.6,25.0,25.1,0,2,0.0,0.092400092,,
6013,CA,Contra Costa,7.0,9.4,25.0,25.1,113,140,0.105985657,0.122953159,23.89380531,16.009243559
6015,CA,Del Norte,8.1,8.4,25.0,25.1,2,0,0.070306183,0.0,-100.0,-100.0
6017,CA,El Dorado,7.1,7.5,25.0,25.1,15,27,0.082884376,0.144949321,80.0,74.881356296
6019,CA,Fresno,8.5,9.4,25.0,25.1,39,62,0.0414735,0.063295404,58.974358974,52.616579113
6021,CA,Glenn,7.7,8.4,25.0,25.1,1,0,0.0355114,0.0,-100.0,-100.0
6023,CA,Humboldt,9.4,8.8,25.0,25.1,13,17,0.096126117,0.124588674,30.769230769,29.609597725
6025,CA,Imperial,6.7,8.3,25.0,25.1,6,13,0.0340605,0.071831142,116.666666667,110.892640071
6027,CA,Inyo,8.0,9.4,25.0,25.1,4,1,0.21737949,0.0554508,-75.0,-74.491238771
6029,CA,Kern,7.0,9.3,25.0,25.1,41,48,0.0483054,0.054232,17.073170732,12.269139838
6031,CA,Kings,5.7,7.5,25.0,25.1,11,7,0.072354141,0.0467299,-36.363636364,-35.415019235
6033,CA,Lake,9.2,10.1,25.0,25.1,4,6,0.0622345,0.093823299,50.0,50.757623143
6035,CA,Lassen,6.5,7.6,25.0,25.1,4,1,0.116808784,0.0323164,-75.0,-72.333893485
6037,CA,Los Angeles,7.8,9.1,25.0,25.1,714,939,0.072223361,0.09250723,31.512605042,28.084914191
6039,CA,Madera,7.8,7.9,25.0,25.1,7,8,0.0460902,0.0516242,14.285714286,12.006873397
6041,CA,Marin,6.4,7.9,25.0,25.1,56,71,0.219173793,0.271477295,26.785714286,23.863939895
6043,CA,Mariposa,8.3,10.7,25.0,25.1,2,2,0.11004732,0.114129194,0.0,3.709198813
6045,CA,Mendocino,7.0,8.4,25.0,25.1,17,13,0.194581478,0.148386581,-23.529411765,-23.740644427
6047,CA,Merced,7.5,9.2,25.0,25.1,13,19,0.0500757,0.070664019,46.153846154,41.114414487
6049,CA,Modoc,8.2,10.4,25.0,25.1,0,0,0.0,0.0,0.0,0.0
6051,CA,Mono,7.0,7.4,25.0,25.1,1,2,0.069788541,0.141833912,100.0,103.233813205
6053,CA,Monterey,7.8,7.6,25.0,25.1,25,29,0.0593596,0.06645843,16.0,11.959061607
6055,CA,Napa,7.3,8.4,25.0,25.1,20,23,0.145027374,0.16237319,15.0,11.960373882
6057,CA,Nevada,6.9,7.7,25.0,25.1,18,20,0.182344956,0.201912108,11.111111111,10.730843308
6059,CA,Orange,7.0,8.0,25.0,25.1,302,426,0.098904032,0.134059099,41.059602649,35.544624404
6061,CA,Placer,7.1,9.0,25.0,25.1,47,54,0.13185765,0.142201811,14.893617021,7.844945566
6063,CA,Plumas,8.0,9.8,25.0,25.1,3,3,0.152160682,0.159684888,0.0,4.944908713
6065,CA,Riverside,8.1,9.0,25.0,25.1,132,180,0.0590369,0.075423566,36.363636364,27.756664682
6067,CA,Sacramento,8.4,8.4,25.0,25.1,121,148,0.084349595,0.097802096,22.314049587,15.948507207
6069,CA,San Benito,7.2,7.6,25.0,25.1,3,7,0.0535389,0.117974214,133.333333333,120.352237297
6071,CA,San Bernardino,7.7,9.2,25.0,25.1,109,125,0.0528515,0.0584896,14.678899083,10.667798356
6073,CA,San Diego,7.1,7.7,25.0,25.1,322,405,0.102555381,0.12209092,25.776397516,19.04877074
6075,CA,San Francisco,7.9,7.9,25.0,25.1,111,142,0.135980419,0.162081399,27.927927928,19.194660902
6077,CA,San Joaquin,7.9,10.3,25.0,25.1,36,49,0.0517933,0.066730765,36.111111111,28.840608954
6079,CA,San Luis Obispo,6.4,8.5,25.0,25.1,36,40,0.132767841,0.141702269,11.111111111,6.729362049
6081,CA,San Mateo,6.8,8.3,25.0,25.1,105,107,0.144028575,0.13904031,1.904761905,-3.463385835
6083,CA,Santa Barbara,7.5,7.1,25.0,25.1,52,60,0.122049111,0.134439923,15.384615385,10.152316986
6085,CA,Santa Clara,7.4,8.4,25.0,25.1,201,262,0.110816336,0.135640604,30.348258706,22.401271409
6087,CA,Santa Cruz,6.2,7.0,25.0,25.1,44,37,0.165973226,0.134449629,-15.909090909,-18.993182049
6089,CA,Shasta,7.1,9.4,25.0,25.1,14,17,0.078831048,0.095092127,21.428571429,20.627759869
6091,CA,Sierra,8.8,9.6,25.0,25.1,0,0,0.0,0.0,0.0,0.0
6093,CA,Siskiyou,8.0,8.6,25.0,25.1,3,5,0.067243466,0.11491347,66.666666667,70.891651919
6095,CA,Solano,9.9,9.8,25.0,25.1,38,48,0.09120321,0.109012123,26.315789474,19.526629199
6097,CA,Sonoma,6.6,7.9,25.0,25.1,58,69,0.118895827,0.13695014,18.965517241,15.184985008
6099,CA,Stanislaus,8.1,9.7,25.0,25.1,38,42,0.073354259,0.077583388,10.526315789,5.765349917
6101,CA,Sutter,7.9,8.6,25.0,25.1,8,8,0.084602369,0.083283017,0.0,-1.559474484
6103,CA,Tehama,8.7,11.2,25.0,25.1,1,1,0.0157861,0.0157619,0.0,-0.152890738
6105,CA,Trinity,9.6,10.1,25.0,25.1,3,0,0.219346348,0.0,-100.0,-100.0
6107,CA,Tulare,7.6,8.0,25.0,25.1,15,14,0.0335302,0.0303796,-6.666666667,-9.396175782
6109,CA,Tuolumne,6.8,10.1,25.0,25.1,6,5,0.109425153,0.092959265,-16.666666667,-15.04762613
6111,CA,Ventura,7.1,7.6,25.0,25.1,79,92,0.095067329,0.108095914,16.455696203,13.704586777
6113,CA,Yolo,6.7,6.9,25.0,25.1,17,18,0.084124266,0.083349154,5.882352941,-0.92138949
6115,CA,Yuba,6.2,7.6,25.0,25.1,2,4,0.027582,0.0532021,100.0,92.886879032
8001,CO,Adams,6.5,7.2,20.5,22.6,23,31,0.0509477,0.0623247,34.782608696,22.330673242
8003,CO,Alamosa,5.6,6.7,20.5,22.6,3,3,0.18613886,0.182304327,0.0,-2.060038892
8005,CO,Arapahoe,5.9,6.3,20.5,22.6,61,87,0.104281526,0.136588644,42.62295082,30.980672231
8007,CO,Archuleta,5.4,5.9,20.5,22.6,1,2,0.083236224,0.155811779,100.0,87.192271736
8009,CO,Baca,8.2,7.6,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8011,CO,Bent,5.6,7.0,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8013,CO,Boulder,3.5,4.1,20.5,22.6,56,70,0.186344911,0.217951073,25.0,16.961108188
8014,CO,Broomfield,4.5,5.5,20.5,22.6,7,11,0.121855688,0.16539115,57.142857143,35.72706594
8015,CO,Chaffee,5.0,6.4,20.5,22.6,6,4,0.332981852,0.209621633,-33.333333333,-37.04712993
8017,CO,Cheyenne,6.1,6.5,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8019,CO,Clear Creek,5.4,7.9,20.5,22.6,1,1,0.111086425,0.106826194,0.0,-3.835060357
8021,CO,Conejos,6.2,6.0,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8023,CO,Costilla,7.3,8.3,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8025,CO,Crowley,4.7,6.0,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8027,CO,Custer,6.4,6.8,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8029,CO,Delta,6.7,7.6,20.5,22.6,1,0,0.0329251,0.0,-100.0,-100.0
8031,CO,Denver,5.4,6.0,20.5,22.6,77,128,0.124322684,0.184231775,66.233766234,48.188383495
8033,CO,Dolores,5.7,7.5,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8035,CO,Douglas,3.4,5.3,20.5,22.6,35,51,0.119711325,0.155619702,45.714285714,29.99580655
8037,CO,Eagle,3.0,3.3,20.5,22.6,9,10,0.173437139,0.183945258,11.111111111,6.058748028
8039,CO,Elbert,4.7,5.2,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8041,CO,El Paso,5.5,7.0,20.5,22.6,56,63,0.087967879,0.091742318,12.5,4.290700824
8043,CO,Fremont,7.0,8.1,20.5,22.6,5,3,0.105674733,0.063957703,-40.0,-39.476825992
8045,CO,Garfield,4.6,4.7,20.5,22.6,5,4,0.089343149,0.067904797,-20.0,-23.995518283
8047,CO,Gilpin,4.9,6.3,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8049,CO,Grand,4.7,5.6,20.5,22.6,2,3,0.137513751,0.198294666,50.0,44.199881023
8051,CO,Gunnison,3.6,4.6,20.5,22.6,4,2,0.259000259,0.121278273,-50.0,-53.174458796
8053,CO,Hinsdale,6.4,6.6,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8055,CO,Huerfano,6.5,7.6,20.5,22.6,0,1,0.0,0.151929505,,
8057,CO,Jackson,6.7,6.6,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8059,CO,Jefferson,5.4,5.4,20.5,22.6,63,91,0.116574055,0.159414476,44.444444444,36.749532997
8061,CO,Kiowa,7.3,7.7,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8063,CO,Kit Carson,6.3,7.3,20.5,22.6,2,0,0.245218244,0.0,-100.0,-100.0
8065,CO,Lake,4.5,5.4,20.5,22.6,0,1,0.0,0.131475151,,
8067,CO,La Plata,4.0,4.8,20.5,22.6,7,7,0.135213444,0.126774848,0.0,-6.240944654
8069,CO,Larimer,4.6,5.2,20.5,22.6,43,55,0.140971127,0.162466657,27.906976744,15.248179326
8071,CO,Las Animas,6.3,7.7,20.5,22.6,3,1,0.199560966,0.070987435,-66.666666667,-64.428196209
8073,CO,Lincoln,6.2,7.6,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8075,CO,Logan,5.9,7.0,20.5,22.6,1,1,0.0452817,0.04561,0.0,0.725199544
8077,CO,Mesa,5.6,7.2,20.5,22.6,12,10,0.081479671,0.066758348,-16.666666667,-18.067479338
8079,CO,Mineral,6.2,6.8,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8081,CO,Moffat,5.7,6.3,20.5,22.6,1,1,0.074560095,0.075982068,0.0,1.907149913
8083,CO,Montezuma,6.8,6.5,20.5,22.6,1,0,0.0392727,0.0,-100.0,-100.0
8085,CO,Montrose,5.4,8.1,20.5,22.6,6,4,0.146609652,0.09718173,-33.333333333,-33.713961775
8087,CO,Morgan,7.5,7.4,20.5,22.6,3,3,0.105648683,0.106902327,0.0,1.186615829
8089,CO,Otero,7.1,6.8,20.5,22.6,1,0,0.0530223,0.0,-100.0,-100.0
8091,CO,Ouray,6.4,6.7,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8093,CO,Park,4.9,6.7,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8095,CO,Phillips,7.6,7.8,20.5,22.6,1,1,0.228623685,0.233590283,0.0,2.172389629
8097,CO,Pitkin,4.3,5.1,20.5,22.6,8,6,0.466581127,0.335307924,-25.0,-28.135129094
8099,CO,Prowers,5.7,8.4,20.5,22.6,1,0,0.079897731,0.0,-100.0,-100.0
8101,CO,Pueblo,6.8,9.1,20.5,22.6,9,12,0.0561899,0.072800514,33.333333333,29.56145779
8103,CO,Rio Blanco,5.2,6.0,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8105,CO,Rio Grande,6.1,6.9,20.5,22.6,2,1,0.16799664,0.088198977,-50.0,-47.499559005
8107,CO,Routt,3.4,4.1,20.5,22.6,6,7,0.258108922,0.283641963,16.666666667,9.892351122
8109,CO,Saguache,5.4,7.0,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8111,CO,San Juan,4.9,6.7,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8113,CO,San Miguel,4.2,5.0,20.5,22.6,1,1,0.133886732,0.125565043,0.0,-6.215469613
8115,CO,Sedgwick,7.0,8.0,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8117,CO,Summit,3.5,4.1,20.5,22.6,3,2,0.107188795,0.065936964,-33.333333333,-38.485208141
8119,CO,Teller,5.3,6.9,20.5,22.6,2,2,0.085605445,0.083194676,0.0,-2.816139767
8121,CO,Washington,7.3,6.5,20.5,22.6,0,0,0.0,0.0,0.0,0.0
8123,CO,Weld,5.5,6.4,20.5,22.6,23,23,0.088965218,0.078166685,0.0,-12.137926816
8125,CO,Yuma,6.4,6.1,20.5,22.6,0,0,0.0,0.0,0.0,0.0
9001,CT,Fairfield,6.8,7.6,25.6,26.9,178,216,0.191521824,0.227562208,21.348314607,18.817899557
9003,CT,Hartford,7.9,9.6,25.6,26.9,113,142,0.125866305,0.158571162,25.663716814,25.983806036
9005,CT,Litchfield,7.5,6.7,25.6,26.9,25,21,0.132221964,0.114693305,-16.0,-13.256994926
9007,CT,Middlesex,7.4,8.4,25.6,26.9,25,26,0.150362373,0.159086598,4.0,5.802132984
9009,CT,New Haven,8.5,9.0,25.6,26.9,86,116,0.099453584,0.134887956,34.88372093,35.629055309
9011,CT,New London,7.8,9.2,25.6,26.9,26,31,0.095159319,0.115110264,19.230769231,20.965835102
9013,CT,Tolland,6.4,7.2,25.6,26.9,16,14,0.104532121,0.092626286,-12.5,-11.389642396
9015,CT,Windham,9.1,10.1,25.6,26.9,14,12,0.118247238,0.103410834,-14.285714286,-12.546934977
10001,DE,Kent,11.4,12.8,26.9,31.8,15,15,0.090827071,0.085834945,0.0,-5.496297653
10003,DE,New Castle,7.9,9.0,26.9,31.8,87,93,0.160433133,0.166711183,6.896551724,3.913188041
10005,DE,Sussex,11.2,13.2,26.9,31.8,27,31,0.134694916,0.14084955,14.814814815,4.569314218
11001,DC,District of Columbia,8.3,8.1,21.9,22.9,75,102,0.120902221,0.14904959,36.0,23.281101681
12001,FL,Alachua,8.2,8.3,25.2,28.4,30,37,0.120080694,0.13997072,23.333333333,16.563882763
12003,FL,Baker,12.2,13.0,25.2,28.4,2,2,0.073959027,0.071646068,0.0,-3.127350887
12005,FL,Bay,10.7,11.2,25.2,28.4,13,18,0.076686664,0.098364956,38.461538462,28.268659075
12007,FL,Bradford,11.3,14.4,25.2,28.4,2,2,0.070343275,0.074827896,0.0,6.375336726
12009,FL,Brevard,11.1,11.7,25.2,28.4,44,55,0.080817135,0.09517234,25.0,17.76257616
12011,FL,Broward,9.3,9.5,25.2,28.4,159,204,0.088941545,0.106409503,28.301886792,19.639818594
12013,FL,Calhoun,11.6,15.5,25.2,28.4,0,0,0.0,0.0,0.0,0.0
12015,FL,Charlotte,11.5,14.1,25.2,28.4,16,10,0.10007443,0.0561303,-37.5,-43.911479762
12017,FL,Citrus,12.4,14.6,25.2,28.4,8,7,0.0572389,0.0489545,-12.5,-14.473477166
12019,FL,Clay,10.6,12.0,25.2,28.4,16,19,0.083207655,0.091681143,18.75,10.183543235
